unstop_id,full_name,college_email,college_name,city,registration_time,weekly_challenge_id,utm_source,utm_campaign,browser_fingerprint
UN-00801,Geeta Sarkar,geeta.sarkar@vit.ac.in,VIT,Murshidabad,2024-01-01T05:13:36Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,1d2cebab-3cd2-c7d4-9cc9-7a2c59f0650c
UN-00802,Rani Devi,rani.devi@srm.ac.in,SRM,Muzaffarpur,2024-01-02T10:04:25Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,5670e224-90fb-52f8-5db5-773301d909f4
UN-00803,Karim drive,karim.drive@iitd.ac.in,IITD,Pune,2024-01-02T05:43:16Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4d0deb6a-0e06-b85b-9a4d-9d9710f9c115
UN-00804,Lakshmi Kumari,lakshmi.kumari@iiit-hyd.ac.in,IIIT-HYD,Pathanamthitta,2024-01-01T04:33:54Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ac3d0018-0875-35e4-d792-00c9d04ada74
UN-00805,Lakshman chores,lakshman.chores@iitd.ac.in,IITD,Jalgaon,2024-01-01T07:33:38Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ed11180a-af72-b73e-95dd-ec4184f35667
UN-00806,Wangkha music,wangkha.music@iitb.ac.in,IITB,East Siang,2024-01-01T06:20:15Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,25e3b33f-fa15-a7ff-39d8-8166f774e864
UN-00807,Praveen solitary,praveen.solitary@nit-trichy.ac.in,NIT-TRICHY,Ballia,2024-01-02T03:25:40Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,84b2687a-40e5-90d3-67e9-a73a07442c6a
UN-00808,Rita Devi,rita.devi@srm.ac.in,SRM,Supaul,2024-01-02T11:12:25Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,66dd386a-4380-5d53-e535-72571efa929a
UN-00809,Sunil restless,sunil.restless@manipal.ac.in,MANIPAL,Sant Ravidas Nagar,2024-01-01T07:24:34Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4a5da869-777d-0e78-872e-966c292d3f86
UN-00810,Priyanka organized,priyanka.organized@bits-pilani.ac.in,BITS-PILANI,Sirohi,2024-01-01T05:45:33Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,214c6e8e-d9ae-1e72-7f12-071bcca24052
UN-00811,Anita mindset,anita.mindset@bits-pilani.ac.in,BITS-PILANI,Bulandshahr,2024-01-02T10:55:35Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c3d09504-f6a5-9f85-3464-5b7c483a6bf3
UN-00812,Bhanabhai Vaghasiya,bhanabhai.vaghasiya@srm.ac.in,SRM,Rajkot,2024-01-01T05:27:29Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,2f08fb9d-4372-b30b-b0f9-035eb9827017
UN-00813,Salma Bano,salma.bano@srm.ac.in,SRM,Rampur,2024-01-01T11:03:54Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c22129a1-919b-f07c-f60e-2ff0abee7f52
UN-00814,Rajkumari Sharma,rajkumari.sharma@iitd.ac.in,IITD,Surguja,2024-01-01T02:34:16Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b7515310-b401-9c1f-b8df-e25544825d07
UN-00815,Ravi Singh,ravi.singh@iiit-hyd.ac.in,IIIT-HYD,Surguja,2024-01-02T06:45:29Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c50245cb-85ca-a008-43f6-60169cc39c05
UN-00816,Neelam Devi,neelam.devi@iitk.ac.in,IITK,Dehradun,2024-01-01T10:12:29Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a71aa79b-b64e-fad8-0145-345599af322d
UN-00817,Ram curious,ram.curious@iiit-hyd.ac.in,IIIT-HYD,Patna,2024-01-02T03:57:08Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ccdb1ceb-aa1c-e0a6-7f3d-7443992a13b3
UN-00818,Jay Lal,jay.lal@iiit-hyd.ac.in,IIIT-HYD,Ambedkar Nagar,2024-01-01T07:35:20Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,7180daa8-1c30-f692-35aa-8958dd479987
UN-00819,Ram Shankar,ram.shankar@manipal.ac.in,MANIPAL,Udaipur,2024-01-02T07:29:31Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4e5e58dc-c6fe-805d-edb7-809218b8095f
UN-00820,Nam art,nam.art@srm.ac.in,SRM,Dadra & Nagar Haveli,2024-01-02T10:52:32Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e789acfa-09a2-340d-c8fe-939ca54088af
UN-00821,Virendra curious,virendra.curious@bits-pilani.ac.in,BITS-PILANI,Kanpur Nagar,2024-01-02T04:40:15Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a7f8f4cb-1af9-8ab7-face-fc68b87610f5
UN-00822,Asha Devi,asha.devi@iitk.ac.in,IITK,Buxar,2024-01-01T03:56:00Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,8440b387-07a5-a543-925a-eda60a6ff0f7
UN-00823,Kheema routine,kheema.routine@iitb.ac.in,IITB,Sikar,2024-01-01T08:35:42Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,2bc3bb6c-a1ec-5bae-803f-93266a806a60
UN-00824,Satish Kumar,satish.kumar@bits-pilani.ac.in,BITS-PILANI,Vellore,2024-01-01T09:04:37Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,91f41618-8a38-b34a-f946-a0d445043982
UN-00825,Aarti Shrivastav,aarti.shrivastav@iitd.ac.in,IITD,Varanasi,2024-01-02T03:06:35Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,abe83da4-28de-749b-8bc2-3e929d268024
UN-00826,Resourceful chatty,resourceful.chatty@iitd.ac.in,IITD,Chandrapur,2024-01-01T06:31:14Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,fbcdf161-1b4d-1b97-fbbd-75bf87624438
UN-00827,Pant Dolu,pant.dolu@srm.ac.in,SRM,Paschim Medinipur,2024-01-01T07:13:49Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4c94a8ee-0ab6-521b-d5ea-cf62a020964d
UN-00828,At 19,at.19@iitb.ac.in,IITB,Bastar,2024-01-01T09:13:03Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,247e4a9b-949f-a92a-3099-ad62f574dcaf
UN-00829,Subramanyam Manam,subramanyam.manam@iiit-hyd.ac.in,IIIT-HYD,Krishna,2024-01-01T06:22:39Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,61c9739b-3446-5922-0c7d-eba09626d100
UN-00830,Lata budgeting,lata.budgeting@iitb.ac.in,IITB,Thane,2024-01-01T07:22:15Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b35952e7-c9f9-ad52-745d-ad1b04507f9b
UN-00831,Kali creative,kali.creative@nit-trichy.ac.in,NIT-TRICHY,Supaul,2024-01-02T11:38:23Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,afa6f83d-38fd-0330-be8c-76e3ec3c3de8
UN-00832,Anita routine‑driven,anita.routinedriven@manipal.ac.in,MANIPAL,Rewa,2024-01-02T12:09:18Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,c00580d2-784e-b293-c291-b1ee050106a1
UN-00833,Ajit Kumar,ajit.kumar@iitk.ac.in,IITK,Muzaffarpur,2024-01-02T04:16:42Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e0b22d02-9205-7b9d-6e2b-9ce4106d8caf
UN-00834,Athira George,athira.george@bits-pilani.ac.in,BITS-PILANI,Alappuzha,2024-01-02T13:24:32Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ba0c2d66-92e3-3fe8-61de-5f585df0b10c
UN-00835,Meera Kumari,meera.kumari@vit.ac.in,VIT,Kheri,2024-01-02T07:59:09Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,205b2cf7-1db4-6996-7528-375212989812
UN-00836,Krishna worry,krishna.worry@iitd.ac.in,IITD,Bangalore,2024-01-02T10:54:36Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,70b098e3-7824-a942-5e12-d8f4bb7ffb51
UN-00837,Mahadev Koli,mahadev.koli@srm.ac.in,SRM,Thane,2024-01-01T04:38:25Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,3fa6f35c-92f2-977c-59de-75262390d200
UN-00838,Aarif Khan,aarif.khan@iitb.ac.in,IITB,Bharatpur,2024-01-01T05:53:09Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,842d38fc-617c-1168-4cdd-70bcc9738e13
UN-00839,Uttam tech,uttam.tech@iitb.ac.in,IITB,Kamrup,2024-01-02T03:38:41Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,303fd298-dd90-aa1c-3d68-0e35c6472d5f
UN-00840,Venkataswami meticulous,venkataswami.meticulous@vit.ac.in,VIT,Adilabad,2024-01-01T08:11:31Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,973fd5a1-c98a-99f8-2114-8a248082ede9
UN-00841,Pratibha diligent,pratibha.diligent@srm.ac.in,SRM,Latur,2024-01-02T10:47:34Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e45fe0e5-779a-e8c3-2a72-d50e32108aa9
UN-00842,Siddharth Kumar,siddharth.kumar@manipal.ac.in,MANIPAL,East,2024-01-01T08:25:45Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d6e94e79-7fd3-1161-d402-b9395d9b2290
UN-00843,Bhuri melodies,bhuri.melodies@bits-pilani.ac.in,BITS-PILANI,Banda,2024-01-01T06:29:48Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,cf49801f-e1c5-8783-1120-3f48a21d6cd5
UN-00844,Bhil teaching,bhil.teaching@iitk.ac.in,IITK,Ahmadabad,2024-01-01T12:34:49Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ed4f2bb7-9d61-6944-f8f5-ff6d2e2d09ad
UN-00845,Ram Yadav,ram.yadav@vit.ac.in,VIT,Chhatarpur,2024-01-02T08:28:49Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,85d1134b-c5e6-fe22-f481-e337c8fa9018
UN-00846,Ram curious,ram.curious@bits-pilani.ac.in,BITS-PILANI,Barmer,2024-01-01T08:08:19Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4ddeed71-3e26-2d14-10a1-903e39c3b054
UN-00847,Bhugiya Bai,bhugiya.bai@nit-trichy.ac.in,NIT-TRICHY,Khargone,2024-01-01T05:20:40Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,160739c3-b901-9cd8-1b06-4f5e5bca823b
UN-00848,Rajni Kaur,rajni.kaur@iitb.ac.in,IITB,Bathinda,2024-01-01T08:10:18Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9e99e400-cb18-27e4-f92f-b73aa7fab39d
UN-00849,Birsha curiosity,birsha.curiosity@iitb.ac.in,IITB,Ranchi,2024-01-02T04:34:51Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,be4a8cd0-c6a6-e578-289b-3b164fb37f96
UN-00850,Prasenjit Das,prasenjit.das@vit.ac.in,VIT,Puruliya,2024-01-01T07:27:40Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,7777ed2c-42f7-6e7f-8a90-10d445a58525
UN-00851,Vimala Javadala,vimala.javadala@nit-trichy.ac.in,NIT-TRICHY,Krishna,2024-01-02T04:21:51Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,50786399-2c36-b331-dfc6-ae054c9cfe82
UN-00852,Nasivan disciplined,nasivan.disciplined@iitd.ac.in,IITD,Shahdol,2024-01-01T03:57:55Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,be986332-35c2-08a6-5583-93e97e6d2e5d
UN-00853,Chand cautious,chand.cautious@iitb.ac.in,IITB,Lucknow,2024-01-02T11:25:26Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,78737b33-2a57-97f8-873b-a97de56eee35
UN-00854,Jaha budgeting,jaha.budgeting@manipal.ac.in,MANIPAL,Moradabad,2024-01-02T05:06:27Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,15a5e37f-d78b-3a7d-cb76-e7c268f44e6c
UN-00855,Poongodi Mary,poongodi.mary@bits-pilani.ac.in,BITS-PILANI,Thanjavur,2024-01-02T08:23:19Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,81bc3e18-b815-b855-f99f-69cf09cb578b
UN-00856,Hareshbhai Sodha,hareshbhai.sodha@iiit-hyd.ac.in,IIIT-HYD,Vadodara,2024-01-01T06:41:36Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9516e881-0195-1859-20a2-04407aac790d
UN-00857,Nada Sameera,nada.sameera@bits-pilani.ac.in,BITS-PILANI,Thiruvananthapuram,2024-01-02T15:23:35Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d2c218c0-07db-3040-7fab-0a3eb55ffaf5
UN-00858,Dongrisab tradition,dongrisab.tradition@nit-trichy.ac.in,NIT-TRICHY,Bellary,2024-01-01T13:55:44Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,97da4a71-7fad-f0f4-eeab-8c040b30a3c5
UN-00859,Baalavva meticulous,baalavva.meticulous@manipal.ac.in,MANIPAL,Bellary,2024-01-01T15:05:39Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,6387bc80-2dfd-a747-2ad3-15ec9427d8ac
UN-00860,Bhavar Pal,bhavar.pal@dtu.ac.in,DTU,Nagaur,2024-01-01T07:45:22Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,1548197f-71df-7338-11b1-e7f910ebb99c
UN-00861,Sandeep Sable,sandeep.sable@iiit-hyd.ac.in,IIIT-HYD,Nagpur,2024-01-01T10:38:24Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,7c3e968c-8d97-5a67-a738-ef062dc46f08
UN-00862,Kritubuddhin Karim,kritubuddhin.karim@iitk.ac.in,IITK,South Twenty Four Parganas,2024-01-01T13:20:06Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,6fba62b4-cdee-7281-ba1c-0a26c748ec5f
UN-00863,Trashi compassionate,trashi.compassionate@dtu.ac.in,DTU,Amravati,2024-01-01T02:40:18Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,642e7074-6306-84ec-330c-fae96d6b21c8
UN-00864,Chand Gupta,chand.gupta@iitb.ac.in,IITB,Mau,2024-01-01T03:30:52Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,044e4d9e-1c34-3ece-67e1-2ea62f17b869
UN-00865,Firangi skill,firangi.skill@dtu.ac.in,DTU,Kolhapur,2024-01-01T04:38:09Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ade17315-c9f8-d04c-cbee-41c0bf4e0ec9
UN-00866,Ratheesh Kutty,ratheesh.kutty@vit.ac.in,VIT,Malappuram,2024-01-01T08:16:50Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,92831499-9370-edb5-8d81-33eaf89ebe68
UN-00867,Anil Chandra,anil.chandra@dtu.ac.in,DTU,Mahrajganj,2024-01-02T07:26:32Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a062f6d9-1b19-c7ee-ab7b-52e5ce3ba3c1
UN-00868,Sandeep Agnihotri,sandeep.agnihotri@iitd.ac.in,IITD,Kheri,2024-01-02T08:19:25Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ea39db2f-3f1e-209c-77a8-1c4adf212f1c
UN-00869,Kamala Sing,kamala.sing@dtu.ac.in,DTU,Nayagarh,2024-01-01T06:57:48Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,148bb406-17c8-8fd6-07df-7ca8c4a57edd
UN-00870,Rajkumar Dulare,rajkumar.dulare@srm.ac.in,SRM,Indore,2024-01-01T05:21:08Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,32b85918-2bde-6b88-429a-af5a43075f04
UN-00871,Bano anxiety.,bano.anxiety@nit-trichy.ac.in,NIT-TRICHY,Mumbai,2024-01-01T03:08:31Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,752e6092-493b-3747-4bf4-9a01b6864dce
UN-00872,Virendra repairs,virendra.repairs@vit.ac.in,VIT,Baghpat,2024-01-01T01:34:22Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ba10c96f-b917-2443-c908-7c15c4663601
UN-00873,At 30,at.30@iiit-hyd.ac.in,IIIT-HYD,Datia,2024-01-01T07:39:42Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,18803e76-5833-4e77-7a1f-640715eee9ed
UN-00874,Jai Selvam,jai.selvam@iitd.ac.in,IITD,Tiruppur,2024-01-01T06:46:22Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e8fce87c-005d-230c-e58a-53deae1939ad
UN-00875,Noyon methodical,noyon.methodical@vit.ac.in,VIT,Kolkata,2024-01-01T08:28:40Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,9800d39d-3571-0236-c2c2-63cc9602969b
UN-00876,Bhagwati festivals,bhagwati.festivals@iitk.ac.in,IITK,Chhatarpur,2024-01-01T11:27:30Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,74fb8d4f-2e51-5af4-6c92-9be0480fc4f5
UN-00877,Ramkorbai literature,ramkorbai.literature@bits-pilani.ac.in,BITS-PILANI,Thane,2024-01-02T09:11:09Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,928d9247-363b-b5e3-4bee-779c1af17e02
UN-00878,Najamul diligent,najamul.diligent@manipal.ac.in,MANIPAL,Varanasi,2024-01-01T06:15:42Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a6a7a9d2-ad77-bbf5-c9bf-7a8b5e0f53cb
UN-00879,Ravendra Yadav,ravendra.yadav@manipal.ac.in,MANIPAL,Seoni,2024-01-02T03:55:26Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4fa8dc86-3e1f-dade-0300-34a447b296d3
UN-00880,Girish laid‑back,girish.laidback@nit-trichy.ac.in,NIT-TRICHY,Hassan,2024-01-01T11:32:00Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,379d41bd-2b8d-033c-5727-5d983ae4d668
UN-00881,Pekam expertise,pekam.expertise@srm.ac.in,SRM,Coimbatore,2024-01-01T07:54:20Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,72d16742-1992-8d24-b89d-792c84c1f5c0
UN-00882,Khaleda biryani,khaleda.biryani@iitd.ac.in,IITD,Murshidabad,2024-01-01T08:40:13Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a4e6a8af-ed72-e352-1587-ceccd40b02f4
UN-00883,Anil rivalries,anil.rivalries@iiit-hyd.ac.in,IIIT-HYD,West Tripura,2024-01-01T04:37:13Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,44d83c44-e477-77b9-f872-4149338206f2
UN-00884,Aleyamma passion,aleyamma.passion@iitb.ac.in,IITB,Kottayam,2024-01-01T04:12:58Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,773aa5e4-070e-4af8-defc-bc00c066dc7a
UN-00885,Kesarvani quiet,kesarvani.quiet@nit-trichy.ac.in,NIT-TRICHY,Gondiya,2024-01-01T05:48:51Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b5c1a020-b953-9221-c08b-02ab322cc1b2
UN-00886,Kelash flair,kelash.flair@iitb.ac.in,IITB,Raipur,2024-01-01T12:08:25Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e07fa300-c692-eb4a-2358-e145b6762848
UN-00887,Indra Devi,indra.devi@iitk.ac.in,IITK,Allahabad,2024-01-01T04:48:29Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,86129c51-e544-1638-1a98-41d1a922d30c
UN-00888,Meenakshi 45‑year‑old,meenakshi.45yearold@nit-trichy.ac.in,NIT-TRICHY,Churu,2024-01-01T10:16:46Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ca46d4f4-7fc8-db99-abb0-e4e269d2decc
UN-00889,Anita Devi,anita.devi@nit-trichy.ac.in,NIT-TRICHY,Jodhpur,2024-01-01T09:58:00Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,5334fd66-c8b7-ee47-40f7-0cf345e61e54
UN-00890,Ram Singh,ram.singh@vit.ac.in,VIT,Gorakhpur,2024-01-01T03:31:44Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,397d57ae-2e87-1ca1-12d1-fbf11dbbc650
UN-00891,Shanti Prasannan,shanti.prasannan@dtu.ac.in,DTU,Kottayam,2024-01-02T02:50:03Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,e2e73b86-c10a-587a-0ee9-a188bb8ee48d
UN-00892,Vishal curious,vishal.curious@manipal.ac.in,MANIPAL,Nagaur,2024-01-02T13:40:28Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,36aa6ed8-bd92-c507-99a8-b6faf5eaa237
UN-00893,Vakila Khatun,vakila.khatun@srm.ac.in,SRM,Udham Singh Nagar,2024-01-01T06:45:47Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,2abe8737-4a00-d5f3-ba61-0ac11af7f78e
UN-00894,Jannat Khatun,jannat.khatun@srm.ac.in,SRM,Araria,2024-01-02T03:43:01Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,66584429-3f95-a7b8-05f8-74b13d1a43af
UN-00895,Muhammad Vahab,muhammad.vahab@srm.ac.in,SRM,Kozhikode,2024-01-01T12:47:31Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,70cb4b81-ce57-aea5-9994-603484961f90
UN-00896,Kulsum Khatun,kulsum.khatun@vit.ac.in,VIT,North Twenty Four Parganas,2024-01-01T06:33:17Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,b0eb11cc-478a-575e-9126-30e006535308
UN-00897,Chamkaur Kaur,chamkaur.kaur@iitb.ac.in,IITB,Kapurthala,2024-01-02T08:54:29Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,ab097ac1-6edc-ef77-f48c-513867974ac1
UN-00898,Pooja Bharati,pooja.bharati@dtu.ac.in,DTU,Chhindwara,2024-01-01T04:18:18Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,867cbc0f-da49-f3b5-54f0-70baee5a976f
UN-00899,Selva mindset,selva.mindset@nit-trichy.ac.in,NIT-TRICHY,Viluppuram,2024-01-01T05:08:30Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,7fc43702-0f28-3e0f-652d-192f2cbb7997
UN-00900,Rekha Mandal,rekha.mandal@iitb.ac.in,IITB,Bankura,2024-01-02T14:40:53Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,a0789e22-e005-1fe3-6efc-26369d640caa
UN-00901,Banshi obligations,banshi.obligations@iiit-hyd.ac.in,IIIT-HYD,Samastipur,2024-01-01T13:01:24Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,2f1bce04-591a-415e-e4f4-1c46e3b563a5
UN-00902,Shahid quiet,shahid.quiet@srm.ac.in,SRM,Bareilly,2024-01-01T04:26:16Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,58538287-23fb-2877-c81d-ad3a61b966ed
UN-00903,Ramakrishna sociable,ramakrishna.sociable@iiit-hyd.ac.in,IIIT-HYD,Birbhum,2024-01-01T08:08:41Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,2ff74875-629d-9e19-afb0-391800923f71
UN-00904,Ayesha curious,ayesha.curious@iiit-hyd.ac.in,IIIT-HYD,Ramanagara,2024-01-01T07:58:24Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,08681afe-4627-7d7b-26ff-4dbf1d7deee1
UN-00905,Vinod Kumar,vinod.kumar@iitb.ac.in,IITB,Banswara,2024-01-01T06:30:56Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d6e0f8c5-6afe-8a0e-2465-4108c340a3e4
UN-00906,Paranjuji experimentation,paranjuji.experimentation@iitd.ac.in,IITD,Bid,2024-01-01T08:02:48Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,43f78862-be0d-d9fe-a78a-8c5a8f2787c6
UN-00907,Mansaram rigor,mansaram.rigor@iitb.ac.in,IITB,Satara,2024-01-01T07:32:27Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,5950f740-6d27-7e39-2115-ab0c36daec6b
UN-00908,Deepika pragmatic,deepika.pragmatic@iitk.ac.in,IITK,Kanpur Nagar,2024-01-01T13:56:12Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,44cdc0fb-ccf9-96c3-375f-7e5dba5d37f4
UN-00909,Tsering Chakma,tsering.chakma@vit.ac.in,VIT,Tawang,2024-01-02T04:15:10Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,55d4e6b3-e2ef-8545-29cf-8cc2a76d083c
UN-00910,Shanti rituals,shanti.rituals@nit-trichy.ac.in,NIT-TRICHY,Kabeerdham,2024-01-02T07:19:00Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,5582ae62-0185-de20-95ec-6a0964c254ef
UN-00911,Sanjita imaginative,sanjita.imaginative@manipal.ac.in,MANIPAL,North Twenty Four Parganas,2024-01-02T10:21:38Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,196b1c4c-9f99-bbd2-7611-bd0ab6666d30
UN-00912,Devanarayana Yadav,devanarayana.yadav@dtu.ac.in,DTU,Samastipur,2024-01-02T07:01:43Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,adc5d78b-0120-c2ec-fe74-a3d65ad1484c
UN-00913,Ram Lal,ram.lal@bits-pilani.ac.in,BITS-PILANI,Jaunpur,2024-01-01T05:52:52Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,cc4b8829-02ee-c090-d331-2efcbe9c6ec8
UN-00914,Ramya sketcher,ramya.sketcher@bits-pilani.ac.in,BITS-PILANI,Y.S.R.,2024-01-02T07:09:49Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,494b6aef-caf7-51ab-cb18-53ea756b5178
UN-00915,Parveen flair,parveen.flair@iitd.ac.in,IITD,Kishanganj,2024-01-01T11:20:22Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,02dccaaf-9779-bdc2-4340-70ab5cdd6022
UN-00916,Asha pragmatic,asha.pragmatic@dtu.ac.in,DTU,Thrissur,2024-01-01T12:35:45Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,3faf00db-5cd9-0feb-949c-64ed64c99e66
UN-00917,Byas compassionate,byas.compassionate@manipal.ac.in,MANIPAL,Vaishali,2024-01-02T11:08:53Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,8ef76cbb-8aaa-0912-212e-339f8b44f605
UN-00918,Surendra Rawat,surendra.rawat@manipal.ac.in,MANIPAL,Nainital,2024-01-01T13:22:43Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,4b3d5d94-4189-0713-6667-784003b2b60c
UN-00919,Subhash innovations,subhash.innovations@iitd.ac.in,IITD,Pudukkottai,2024-01-01T06:01:54Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d40307d1-1ba8-4799-5e0c-55b73701af37
UN-00920,Sunita Udke,sunita.udke@iiit-hyd.ac.in,IIIT-HYD,Mandsaur,2024-01-02T12:29:01Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,43b77e0b-ffdc-cc0f-1eb5-c4c6f0bbb9c8
UN-00921,Bahubali Gurani,bahubali.gurani@iitd.ac.in,IITD,Bangalore,2024-01-02T06:50:49Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,70c15871-8612-ce58-655b-1aa2e8cf91a0
UN-00922,Kamalavati disciplined,kamalavati.disciplined@iitb.ac.in,IITB,Madhubani,2024-01-02T15:20:28Z,WC-2024-W01,unstop,weekly-challenge-jan-w1,d5eb6c35-7c65-211e-5ac4-958cc2cdf595
